#OTU ID	taxonomy
seq_1061	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1062	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1063	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1064	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1065	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1066	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1067	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1068	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1069	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1070	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1071	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1072	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1073	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1074	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1075	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1076	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1077	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1078	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1079	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1080	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1081	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1082	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1083	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1084	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1085	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1086	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1087	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1088	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1089	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1090	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1091	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1092	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1093	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1094	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1095	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1096	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1097	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1098	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1099	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1100	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1101	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1102	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1103	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1104	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1105	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1106	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1107	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1108	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1109	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1110	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1111	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1112	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1113	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1114	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1115	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1116	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1117	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1118	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1119	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1120	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1121	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1122	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1123	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1124	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1125	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1126	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1127	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1128	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1129	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1130	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1131	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1132	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1133	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1134	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1135	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1136	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1137	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1138	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1139	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1140	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1141	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1142	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1143	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1144	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1145	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1146	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1147	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1148	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1149	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1150	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1151	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1152	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1153	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1154	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1155	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1156	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1157	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1158	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1159	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1160	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1161	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1162	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1163	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1164	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1165	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1166	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1167	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1168	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1169	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1170	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1171	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1172	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1173	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1174	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1175	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1176	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1177	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1178	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1179	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1180	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1181	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1182	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1183	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1184	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1185	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1186	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1187	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1188	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1189	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1190	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1191	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1192	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1193	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1194	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1195	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1196	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1197	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1198	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1199	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1200	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1201	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1202	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1203	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1204	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1205	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1206	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1207	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1208	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1209	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1210	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1211	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1212	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1213	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1214	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1215	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1216	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1217	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1218	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1219	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1220	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1221	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1222	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1223	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1224	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1225	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1226	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1227	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1228	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1229	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1230	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1231	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1232	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1233	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1234	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1235	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1236	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1237	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1238	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1239	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1240	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1241	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1242	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1243	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1244	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1245	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1246	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1247	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1248	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1249	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1250	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1251	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1252	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1253	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1254	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1255	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1256	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1257	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1258	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1259	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1260	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1261	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1262	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1263	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1264	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1265	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1266	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1267	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1268	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1269	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1270	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1271	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1272	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1273	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1274	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1275	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1276	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1277	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1278	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1279	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1280	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1281	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1282	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1283	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1284	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1285	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1286	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1287	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1288	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1289	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1290	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1291	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1292	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1293	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1294	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1295	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1296	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_1297	Eukaryota;Opisthokonta_ph;Aphelidea;Unclassified;Unclassified;Unclassified
seq_1298	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_1299	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
